Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),BMI,Experience_Level,Gender_Female,Gender_Male,Workout_Type_Cardio Exercise,Workout_Type_High Intensity Interval Training,Workout_Type_Strength Training,Workout_Type_Yoga & Flexibility,Age_Group_25-34,Age_Group_35-44,Age_Group_45-54,Age_Group_55-64,Age_Group_Under 25,BMI_Category_Normal,BMI_Category_Obese,BMI_Category_Overweight,BMI_Category_Underweight,Fat_Category_Average,Fat_Category_Fit,Fat_Category_High Fat,Fat_Category_Lean,Calories_Level_High,Calories_Level_Low,Calories_Level_Medium,Calories_Burned
0.19027598889396857,2.2147572914447977,-0.41189112251779186,0.7045402402123377,0.1557638058943934,-1.1228583561347587,-1.2729016191804807,-0.7155736436109765,0.6224438221767309,-1.4482992188580501,2.763499076416772,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,593.0
1.1759292481335317,-1.0451995401054734,-0.17688131277787175,-0.4239553275280534,0.5742401514127885,1.3350520612310908,-0.31040166415349213,-0.22006530291817167,1.4559668595810233,-0.35250206493201386,-1.0547764495643508,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,865.0
1.5044803345467195,1.823185052633405,-0.8819107419976303,1.312191699764856,1.480938900035978,-0.1670043049369284,-0.047901676418858605,-0.4598274032533997,0.12232999973415573,-0.35250206493201386,2.7770177545181993,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1013.0
0.19027598889396857,0.9739922455725528,2.1732167846213275,-0.07672592206947153,-0.5416967699695985,0.9254003250034492,-0.22290166824194763,0.41930029797576984,1.7893760745427407,-0.35250206493201386,-0.1940872771067649,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,794.0
-1.534617214775267,2.0685074191176516,0.6848213229351687,1.3989990511295016,1.2019546696903811,-1.1228583561347587,0.27293164192347125,0.2274906177075869,1.1225576446193062,-0.35250206493201386,1.6549674720996714,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1195.0
0.0260004456873747,-1.4792314192699092,0.21480170345532845,0.09688878065981942,-0.8904270579015944,-1.3959595136198533,-0.3687349947611885,0.19552233766288996,-0.8778976451509954,-1.4482992188580501,-1.6571086627502005,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,740.0
-1.616754986378564,-0.46491778861389127,-1.5086035679707506,-1.2052214898098628,1.6204310152087764,-0.57665604116457,0.21459831131577492,0.7709513784674376,-0.5444884301892788,-0.35250206493201386,0.36468475108559434,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1111.0
0.19027598889396857,-1.4179008276488478,0.37147490994860854,0.1836961320244649,1.480938900035978,-0.57665604116457,-0.19373500293809945,1.1066183189367564,-1.7114206825552878,-0.35250206493201386,-1.6420879093041696,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,884.0
0.6831026185137502,-0.33282112973775885,0.21480170345532845,1.659421105223438,0.1557638058943934,-0.8497571986496644,-0.3687349947611885,1.250475579137893,-0.21107921522756157,-0.35250206493201386,-0.4659629144799294,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,742.0
1.3402047913401256,0.06346884689063914,-0.41189112251779186,0.7045402402123377,1.6204310152087764,-1.5325100923624004,0.3312649725311676,0.03568093743940458,-0.7111930376701368,-1.4482992188580501,0.30760588799067606,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1030.0
-1.616754986378564,0.7145166656372924,0.37147490994860854,-0.4239553275280534,-1.1694112882471912,1.3350520612310908,0.7104316214811931,0.6270941182663003,1.7893760745427407,0.7432950889940225,0.5254068129581279,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1048.0
-0.056137325915922236,-0.09221650107051697,0.37147490994860854,1.485806402494147,-0.12322042445120335,1.3350520612310908,-0.39790166006503597,0.11560163755114727,0.7891484296575896,-1.4482992188580501,-0.294726325195174,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,875.0
0.929515933323641,-0.13467614142355985,-0.3335545192711518,0.6177328888476923,1.2019546696903811,1.0619509037459964,-0.2520683335457958,1.2984279992049395,-0.21107921522756157,-1.4482992188580501,0.037232325962114926,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,848.0
-0.7953772703455947,2.2194750292618033,0.4498115131952486,1.485806402494147,1.6901770727951755,0.37919801003326037,-1.389568280395873,0.4992209980875125,1.2892622521001649,-1.4482992188580501,1.9899302739461662,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,721.0
0.0260004456873747,-0.4507645751628772,-0.25521791602451177,0.8781549429416287,0.2952559210671918,-0.57665604116457,-0.018735011115010438,0.3074113178193296,-1.2113068601127126,0.7432950889940225,-0.3608176403577108,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,925.0
0.2724137604972655,-0.4790710020649054,-0.0985447095312317,-0.5975700302573443,1.7599231303815748,-0.030453726194381203,0.4770982990504078,0.17953819764054177,-1.378011467593571,-0.35250206493201386,-0.47046914051373834,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1080.0
0.4366893037038594,-0.4083049348098343,0.6064847196885287,1.0517696456709196,-0.3324585972104009,0.788849746260902,-1.535401606915114,0.3553637378863753,0.12232999973415573,-1.4482992188580501,-0.7198136477178557,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,502.0
1.6687558777533134,-0.9414093081313696,0.21480170345532845,-1.0316067870805719,-0.6114428275559977,0.9254003250034492,0.6520982908734968,-0.5397481033651425,0.2890346072150136,0.7432950889940225,-1.0983366345578411,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,989.0
0.5188270753071563,0.5210894151400985,1.0765043391683689,0.5309255374830468,-0.5416967699695985,0.5157485887758075,1.1187649357350669,-1.7225744650189345,1.4559668595810233,1.8390922429200587,-0.05589634540327845,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1104.0
-0.4668261839324069,0.19556550576677156,-0.3335545192711518,0.27050348338911034,-0.6114428275559977,-0.9863077773922115,0.09793165010038224,1.1705548790261504,-1.378011467593571,-0.35250206493201386,0.4097470114236879,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,871.0
-0.5489639555357039,1.6203223265022015,0.6064847196885287,-0.6843773816219898,-0.4022046547968001,-1.2594089348773059,0.0395983194926859,0.5471734181545577,1.4559668595810233,-0.35250206493201386,1.2749424099150828,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,964.0
-1.534617214775267,-0.3988694591758247,-1.5869401712173907,0.4441181861184013,-1.1694112882471912,-1.6690606711049476,-0.6604016477996695,0.48323685806516375,-0.7111930376701368,0.7432950889940225,0.5103860595120965,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,654.0
1.2580670197368287,-1.1159656073605446,-0.8819107419976303,0.7045402402123377,0.9229704393447845,0.6522991675183548,0.6520982908734968,0.5152051381098607,0.12232999973415573,-1.4482992188580501,-0.8324692985630895,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1046.0
-1.2060661283620793,-0.7055224172811329,-1.6652767744640307,0.6177328888476923,0.9229704393447845,0.788849746260902,-0.6312349824958213,1.0746500388920595,-0.21107921522756157,-1.4482992188580501,0.13787137405052347,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,816.0
-0.056137325915922236,0.3559685915449328,-0.0985447095312317,0.6177328888476923,0.2952559210671918,-0.57665604116457,0.7687649520888895,-2.361940065912876,1.4559668595810233,1.8390922429200587,0.43978851831575017,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1237.0
-1.0417905851554854,2.53556346300112,0.05812849696204837,-1.1184141384452173,1.132208612103982,-0.030453726194381203,0.18543164601192674,0.3713478779087241,0.45573921469587225,-0.35250206493201386,2.66135795298376,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1162.0
1.4223425629434225,-0.686651466013114,-1.2735937582308305,0.1836961320244649,0.783478324171986,-0.7132066199071172,0.01043165418883773,1.3463804192719846,-0.04437460774670292,0.7432950889940225,-0.08143162626153116,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,879.0
-0.30255064072581306,1.0872179531806667,-0.0985447095312317,0.7045402402123377,0.0860177483079942,1.3350520612310908,0.2437649766196231,-0.1241604627840808,0.45573921469587225,-0.35250206493201386,1.235888450955402,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1069.0
-1.45247944317197,-0.5309661180519575,0.6848213229351687,-1.3788361925391537,0.43474803623999014,-0.030453726194381203,0.12709831540423042,0.41930029797576984,1.4559668595810233,0.7432950889940225,-0.8715232575227708,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1072.0
0.2724137604972655,-1.3376992847597673,-0.9602473452442704,-1.2052214898098628,1.3414467848631795,0.2426474312907132,0.15626498070807857,-0.5237639633427942,-0.04437460774670292,-0.35250206493201386,-1.0728013536995884,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1057.0
-0.6311017271390008,-1.182013936798611,-1.6652767744640307,1.312191699764856,-0.8904270579015944,-0.3035548836794756,0.6520982908734968,0.5152051381098607,-1.0446022526318541,-1.4482992188580501,-0.5275480036086572,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,969.0
-1.0417905851554854,-1.3943121385638242,-0.9602473452442704,0.5309255374830468,-0.5416967699695985,-0.1670043049369284,-0.5145683212804286,1.5541742395625162,-1.0446022526318541,-0.35250206493201386,-1.1433988948959346,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,734.0
0.35455153210056245,1.8562092173524383,0.8414945294284487,-1.63925824663309,-0.6811888851423968,0.10609685254816599,0.5645982949619524,0.7869355184897857,0.45573921469587225,0.7432950889940225,1.3350254236992074,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,962.0
-1.616754986378564,-0.630038612209057,-1.0385839484909105,0.35731083475375586,-1.099665230660792,-1.2594089348773059,-0.3395683294573403,0.8189037985344833,-0.7111930376701368,-1.4482992188580501,-0.1475229414240685,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,730.0
-0.13827509751921918,2.3751603772229593,0.2931383067019685,-1.0316067870805719,0.9927164969311837,-1.6690606711049476,0.7104316214811931,0.6910306783556949,0.2890346072150136,-1.4482992188580501,2.2813328907991712,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1304.0
0.5188270753071563,-1.0121753753864406,0.9981677359217288,0.5309255374830468,1.2019546696903811,1.471602639973638,-0.1645683376342513,0.03568093743940458,-0.21107921522756157,-0.35250206493201386,-1.442311888471955,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,956.0
-1.2060661283620793,-0.9036674055953315,0.1364651002086884,-1.7260655979977355,1.6204310152087764,-1.2594089348773059,-1.2145682885727844,-0.3319542830746119,1.622671467061882,-0.35250206493201386,-1.0277390933614947,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,772.0
-1.1239283567587823,0.6720570252842495,1.7815337683881274,0.1836961320244649,-0.8904270579015944,0.788849746260902,0.44793163374655964,-0.3639225631193089,0.6224438221767309,-1.4482992188580501,-0.26168066761390507,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1016.0
1.0937914765302348,-0.6677805147450948,-0.0985447095312317,-0.9447994357159263,0.5044940938263893,-0.57665604116457,-0.07706834172270678,1.4902376794731211,-1.0446022526318541,-0.35250206493201386,-0.6747513873797621,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,836.0
-0.6311017271390008,0.2757670486558522,-1.4302669647241106,0.35731083475375586,0.01627169072159502,-0.4401054624220228,-0.6604016477996695,0.27544303777463264,-0.5444884301892788,0.7432950889940225,1.3064859921517484,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,742.0
-0.38468841232910994,-1.078223704824507,-0.8035741387509903,-1.5524508952684446,0.9927164969311837,-1.2594089348773059,0.4770982990504078,0.9307927786909229,-0.3777838227084202,-0.35250206493201386,-0.823456846495471,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1122.0
1.1759292481335317,0.48806525042106524,0.2931383067019685,-1.2920288411745082,-0.4719507123831993,0.9254003250034492,1.2062649316466114,-1.9463524253318139,1.4559668595810233,1.8390922429200587,0.34065154557194444,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1133.0
1.5044803345467195,2.2760878830658595,1.3115141489082873,-1.2920288411745082,-0.6811888851423968,-0.57665604116457,-0.3687349947611885,0.3873320179310723,1.622671467061882,-0.35250206493201386,1.392104286794126,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,750.0
-1.45247944317197,1.0777824775466571,-0.020208106284591666,-1.63925824663309,0.5044940938263893,-0.030453726194381203,0.01043165418883773,0.0037126573947076197,0.2890346072150136,-0.35250206493201386,1.1682950604482614,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1046.0
-1.616754986378564,-0.04032138508346516,0.5281481164418886,-0.25034062479876246,-1.3089034034199896,-0.1670043049369284,-1.3020682844843285,0.435284437998118,-1.7114206825552878,-0.35250206493201386,-0.3202616060534267,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,506.0
-1.2882038999653762,1.931693022424514,-0.9602473452442704,0.1836961320244649,1.3414467848631795,-0.3035548836794756,0.6229316255696487,-0.5237639633427942,0.12232999973415573,0.7432950889940225,2.9933166041410493,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1318.0
1.6687558777533134,-0.39415172135882026,-1.5869401712173907,-1.63925824663309,1.2717007272767804,-0.1670043049369284,0.41876496844271144,0.9947293387803168,-0.8778976451509954,-0.35250206493201386,0.5163943608905094,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1021.0
-1.45247944317197,-1.1112478695435402,-1.5869401712173907,-0.7711847329866354,0.7137322665855869,0.6522991675183548,-0.5145683212804286,1.1545707390038027,-0.04437460774670292,-0.35250206493201386,-0.47197121585834173,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,832.0
0.6009648469104533,-0.6064499231240333,-0.0985447095312317,0.09688878065981942,0.6439862089991877,-0.1670043049369284,1.2062649316466114,-1.147145424214387,0.12232999973415573,0.7432950889940225,-0.6086600722172254,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1150.0
-0.30255064072581306,-1.3801589251128097,-0.8035741387509903,1.3989990511295016,0.9229704393447845,0.37919801003326037,-2.0312349170805324,1.1865390190484992,-1.0446022526318541,-1.4482992188580501,-1.1899632305786316,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,440.0
0.35455153210056245,-0.7385465820001658,-0.8819107419976303,-0.07672592206947153,-1.3786494610063886,-1.1228583561347587,-0.6312349824958213,0.2274906177075869,-0.04437460774670292,-0.35250206493201386,-0.3698300924253298,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,580.0
1.0116537049269378,-1.3707234494788005,-0.725237535504352,1.5726137538587925,-0.4719507123831993,0.9254003250034492,-0.5145683212804286,1.4103169793613786,-0.8778976451509954,0.7432950889940225,-1.2094902100584721,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,666.0
-0.9596528135521885,0.6437505983822214,-0.725237535504352,0.27050348338911034,-0.6114428275559977,1.608153218716185,1.4395982540773968,-1.9303682853094652,1.4559668595810233,1.8390922429200587,1.2043448687187366,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1299.0
1.1759292481335317,-1.040481802288469,0.1364651002086884,-0.07672592206947153,-1.1694112882471912,-0.1670043049369284,-0.07706834172270678,-0.5877005234321881,1.7893760745427407,-0.35250206493201386,-1.171938326443394,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,773.0
-0.6311017271390008,-0.4460468373458721,-0.17688131277787175,-1.7260655979977355,0.01627169072159502,1.0619509037459964,2.0812648907620557,-1.2270661243261296,0.12232999973415573,1.8390922429200587,-0.3953653732835825,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1418.0
0.7652403901170471,-0.3186679162867448,-0.8819107419976303,-1.7260655979977355,0.5044940938263893,1.608153218716185,-1.8562349252574435,1.3463804192719846,-1.8781252900361465,-1.4482992188580501,0.14688382611814252,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,421.0
