Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Age_Group,BMI_Category,Fat_Category,Calories_Level
0.902439024390244,0,0.3915461624026696,0.33999999999999986,0.7179487179487181,0.9591836734693877,0.04166666666666696,0.5800000000000001,1030.0,1,0.608,0.31818181818181823,0.0,1,0.39019189765458423,55-64,Overweight,Average,2.0
0.024390243902439046,1,0.5450500556173525,0.54,0.384615384615385,0.14285714285714324,0.916666666666667,0.6666666666666667,1048.0,2,0.7559999999999999,1.0,0.6666666666666666,2,0.42883795309168443,Under 25,Overweight,Average,2.0
0.48780487804878053,1,0.3548387096774194,0.54,0.9487179487179489,0.44897959183673475,0.916666666666667,0.4133333333333334,875.0,0,0.628,0.7272727272727274,0.0,1,0.2833155650319829,35-44,Normal,Average,2.0
0.7804878048780488,0,0.34482758620689646,0.3599999999999999,0.6923076923076925,0.8367346938775513,0.8333333333333335,0.4466666666666666,848.0,3,0.924,0.4545454545454545,0.0,1,0.34221748400852875,45-54,Overweight,Average,2.0
0.26829268292682934,1,0.8998887652947718,0.56,0.9487179487179489,0.9795918367346941,0.625,0.1866666666666667,721.0,3,0.7240000000000001,0.8636363636363636,0.0,1,0.6886993603411511,25-34,Obese,Average,1.0
0.5121951219512195,0,0.27030033370411555,0.3799999999999999,0.7692307692307692,0.5714285714285716,0.3333333333333335,0.49999999999999994,925.0,1,0.676,0.18181818181818177,0.6666666666666666,2,0.271588486140725,35-44,Normal,Average,2.0
0.5853658536585367,0,0.26362625139043383,0.41999999999999993,0.3333333333333339,1.0,0.5,0.6133333333333333,1080.0,3,0.644,0.13636363636363635,0.33333333333333337,2,0.2521321961620469,35-44,Normal,Average,2.0
0.6341463414634148,1,0.28031145717463846,0.6000000000000001,0.8205128205128212,0.38775510204081653,0.75,0.15333333333333332,502.0,1,0.6880000000000001,0.5454545454545455,0.0,1,0.20788912579957358,35-44,Normal,Average,1.0
1.0,1,0.1546162402669632,0.5,0.2051282051282053,0.30612244897959195,0.791666666666667,0.6533333333333333,989.0,2,0.4640000000000001,0.5909090909090909,0.6666666666666666,2,0.14072494669509594,55-64,Underweight,Fit,2.0
0.6585365853658538,1,0.49944382647385976,0.7200000000000002,0.666666666666667,0.3265306122448983,0.666666666666667,0.76,1104.0,1,0.16799999999999993,0.9090909090909091,0.9999999999999999,3,0.32569296375266515,45-54,Normal,Lean,2.0
0.3658536585365854,0,0.42269187986651824,0.3599999999999999,0.5897435897435903,0.30612244897959195,0.20833333333333348,0.5266666666666666,871.0,1,0.8919999999999998,0.13636363636363635,0.33333333333333337,2,0.4083155650319829,25-34,Overweight,Average,2.0
0.34146341463414637,1,0.7586206896551724,0.6000000000000001,0.3076923076923075,0.36734693877551017,0.125,0.5133333333333334,964.0,1,0.7359999999999999,0.9090909090909091,0.33333333333333337,1,0.5618336886993602,25-34,Obese,Average,2.0
0.04878048780487804,0,0.28253615127919907,0.040000000000000036,0.6410256410256414,0.14285714285714324,0.0,0.35333333333333333,654.0,3,0.7200000000000001,0.31818181818181823,0.6666666666666666,2,0.4261727078891257,Under 25,Overweight,Average,1.0
0.878048780487805,0,0.11345939933259175,0.2200000000000002,0.7179487179487181,0.7551020408163267,0.7083333333333335,0.6533333333333333,1046.0,1,0.7279999999999999,0.5454545454545455,0.0,1,0.18789978678038383,45-54,Normal,Average,2.0
0.14634146341463422,0,0.21023359288097876,0.020000000000000018,0.6923076923076925,0.7551020408163267,0.75,0.36000000000000004,816.0,0,0.868,0.4545454545454545,0.0,1,0.36007462686567154,Under 25,Overweight,Average,2.0
0.48780487804878053,1,0.46051167964404893,0.41999999999999993,0.6923076923076925,0.5714285714285716,0.3333333333333335,0.6799999999999999,1237.0,1,0.007999999999999952,0.9090909090909091,0.9999999999999999,3,0.41364605543710015,35-44,Overweight,Lean,0.0
0.1951219512195122,1,0.9744160177975527,0.45999999999999996,0.17948717948717974,0.8163265306122449,0.5,0.5466666666666666,1162.0,2,0.6920000000000001,0.6363636363636364,0.33333333333333337,1,0.8078358208955223,25-34,Obese,Average,2.0
0.9268292682926831,0,0.21468298109009998,0.1200000000000001,0.5641025641025639,0.7142857142857144,0.29166666666666696,0.5066666666666666,879.0,0,0.936,0.5000000000000001,0.6666666666666666,2,0.32116204690831557,55-64,Normal,Average,2.0
0.4146341463414634,1,0.6329254727474971,0.41999999999999993,0.7179487179487181,0.5102040816326534,0.916666666666667,0.56,1069.0,2,0.568,0.6363636363636364,0.33333333333333337,2,0.5549040511727079,35-44,Obese,Fit,2.0
0.07317073170731708,1,0.2513904338153503,0.6200000000000001,0.10256410256410309,0.6122448979591839,0.5,0.5333333333333334,1072.0,2,0.7040000000000001,0.9090909090909091,0.6666666666666666,2,0.18097014925373128,Under 25,Normal,Average,2.0
0.5853658536585367,1,0.06117908787541715,0.20000000000000018,0.1538461538461542,0.8775510204081636,0.5833333333333335,0.54,1057.0,2,0.46799999999999997,0.5000000000000001,0.33333333333333337,2,0.14525586353944558,35-44,Underweight,Fit,2.0
0.3170731707317073,0,0.09788654060066737,0.020000000000000018,0.8974358974358978,0.22448979591836737,0.41666666666666696,0.6533333333333333,969.0,0,0.7279999999999999,0.2272727272727273,0.0,1,0.24200426439232398,25-34,Normal,Average,2.0
0.1951219512195122,0,0.047830923248053325,0.20000000000000018,0.666666666666667,0.3265306122448983,0.4583333333333335,0.38666666666666666,734.0,0,0.9880000000000001,0.2272727272727273,0.33333333333333337,1,0.13272921108742003,25-34,Underweight,Average,1.0
0.6097560975609757,1,0.814238042269188,0.6600000000000001,0.02564102564102555,0.28571428571428603,0.541666666666667,0.6333333333333333,962.0,3,0.7959999999999999,0.6363636363636364,0.6666666666666666,2,0.5724946695095947,35-44,Obese,Average,2.0
0.024390243902439046,0,0.22803114571746375,0.18000000000000016,0.6153846153846159,0.16326530612244916,0.125,0.4266666666666666,730.0,0,0.8040000000000002,0.31818181818181823,0.0,1,0.30943496801705755,Under 25,Normal,Average,1.0
0.4634146341463415,1,0.9365962180200222,0.52,0.2051282051282053,0.7755102040816326,0.0,0.6666666666666667,1304.0,1,0.7720000000000001,0.5909090909090909,0.0,1,0.7404051172707888,35-44,Obese,Average,0.0
0.6585365853658538,1,0.13793103448275856,0.7000000000000002,0.666666666666667,0.8367346938775513,0.9583333333333335,0.4666666666666666,956.0,2,0.608,0.4545454545454545,0.33333333333333337,1,0.0796908315565032,45-54,Underweight,Average,2.0
0.14634146341463422,1,0.16351501668520574,0.48,0.0,0.9591836734693877,0.125,0.22666666666666663,772.0,3,0.5159999999999999,0.9545454545454545,0.33333333333333337,1,0.1532515991471215,Under 25,Underweight,Fit,1.0
0.17073170731707316,1,0.5350389321468296,0.8999999999999999,0.5641025641025639,0.22448979591836737,0.75,0.6066666666666667,1016.0,0,0.508,0.6818181818181818,0.0,1,0.2891791044776119,25-34,Normal,Fit,2.0
0.8292682926829269,0,0.2191323692992213,0.41999999999999993,0.23076923076923084,0.6326530612244898,0.3333333333333335,0.48666666666666664,836.0,2,0.9719999999999999,0.2272727272727273,0.33333333333333337,1,0.21588486140724944,45-54,Normal,Average,2.0
0.3170731707317073,0,0.4416017797552836,0.08000000000000007,0.6153846153846159,0.48979591836734704,0.375,0.35333333333333333,742.0,0,0.668,0.36363636363636365,0.6666666666666666,2,0.5674307036247335,25-34,Obese,Average,1.0
0.39024390243902446,0,0.12235817575083419,0.2400000000000002,0.0512820512820511,0.7755102040816326,0.125,0.6133333333333333,1122.0,3,0.832,0.40909090909090906,0.33333333333333337,2,0.1894989339019189,25-34,Normal,Average,2.0
0.853658536585366,1,0.4916573971078976,0.52,0.12820512820512864,0.34693877551020424,0.791666666666667,0.78,1133.0,0,0.11199999999999999,0.9090909090909091,0.9999999999999999,3,0.3960554371002131,45-54,Overweight,Lean,2.0
0.9512195121951221,1,0.9132369299221355,0.7799999999999998,0.12820512820512864,0.28571428571428603,0.3333333333333335,0.4199999999999999,750.0,0,0.6959999999999998,0.9545454545454545,0.33333333333333337,1,0.5826226012793176,55-64,Obese,Average,1.0
0.07317073170731708,1,0.6307007786429366,0.43999999999999995,0.02564102564102555,0.6326530612244898,0.5,0.5066666666666666,1046.0,2,0.6,0.5909090909090909,0.33333333333333337,1,0.5429104477611939,Under 25,Obese,Average,2.0
0.024390243902439046,0,0.36707452725250267,0.5800000000000001,0.4358974358974361,0.10204081632653095,0.4583333333333335,0.20666666666666672,506.0,1,0.7080000000000001,0.045454545454545525,0.33333333333333337,1,0.2787846481876332,Under 25,Normal,Average,1.0
0.12195121951219517,1,0.8320355951056728,0.20000000000000018,0.5641025641025639,0.8775510204081636,0.41666666666666696,0.6466666666666667,1318.0,0,0.46799999999999997,0.5454545454545455,0.6666666666666666,2,0.8667377398720681,Under 25,Obese,Fit,0.0
1.0,0,0.2836484983314793,0.040000000000000036,0.02564102564102555,0.8571428571428572,0.4583333333333335,0.5999999999999999,1021.0,3,0.848,0.2727272727272728,0.33333333333333337,2,0.42723880597014924,55-64,Overweight,Average,2.0
0.07317073170731708,0,0.114571746384872,0.040000000000000036,0.28205128205128194,0.6938775510204085,0.7083333333333335,0.38666666666666666,832.0,0,0.888,0.5000000000000001,0.33333333333333337,1,0.251865671641791,Under 25,Normal,Average,2.0
0.6829268292682928,0,0.23359288097886532,0.41999999999999993,0.5384615384615383,0.6734693877551021,0.4583333333333335,0.78,1150.0,0,0.31200000000000006,0.5454545454545455,0.6666666666666666,3,0.22761194029850745,45-54,Normal,Fit,2.0
0.4146341463414634,0,0.051167964404894295,0.2400000000000002,0.9230769230769234,0.7551020408163267,0.625,0.040000000000000036,440.0,1,0.896,0.2272727272727273,0.0,1,0.12446695095948818,35-44,Underweight,Average,1.0
0.6097560975609757,0,0.20244716351501668,0.2200000000000002,0.4871794871794872,0.08163265306122458,0.16666666666666696,0.36000000000000004,580.0,2,0.656,0.5000000000000001,0.33333333333333337,2,0.2699893390191897,35-44,Normal,Average,1.0
0.8048780487804879,0,0.053392658509454904,0.2599999999999998,0.9743589743589745,0.34693877551020424,0.791666666666667,0.38666666666666666,666.0,3,0.9519999999999998,0.2727272727272728,0.6666666666666666,2,0.12100213219616202,45-54,Underweight,Average,1.0
0.21951219512195125,1,0.5283648498331478,0.2599999999999998,0.5897435897435903,0.30612244897959195,1.0,0.8333333333333333,1299.0,2,0.11599999999999999,0.9090909090909091,0.9999999999999999,3,0.5493070362473347,25-34,Obese,Lean,0.0
0.853658536585366,1,0.13125695216907662,0.48,0.4871794871794872,0.14285714285714324,0.4583333333333335,0.48666666666666664,773.0,2,0.45200000000000007,1.0,0.33333333333333337,2,0.12766524520255862,45-54,Underweight,Fit,1.0
0.3170731707317073,0,0.271412680756396,0.3999999999999999,0.0,0.48979591836734704,0.8333333333333335,0.98,1418.0,2,0.29200000000000004,0.5454545454545455,0.9999999999999999,3,0.2654584221748401,25-34,Normal,Fit,0.0
0.7317073170731709,0,0.3014460511679643,0.2200000000000002,0.0,0.6326530612244898,1.0,0.08000000000000002,421.0,0,0.936,0.0,0.0,1,0.36167377398720685,45-54,Overweight,Average,1.0
0.34146341463414637,1,0.5105672969966629,0.20000000000000018,0.4102564102564106,0.5102040816326534,0.41666666666666696,0.9933333333333334,1587.0,1,0.17999999999999994,0.9090909090909091,0.9999999999999999,3,0.5658315565031982,25-34,Obese,Lean,0.0
0.17073170731707316,0,0.28253615127919907,0.54,0.0,0.4285714285714288,0.3333333333333335,0.25999999999999995,627.0,0,0.7040000000000001,0.5000000000000001,0.33333333333333337,1,0.2281449893390191,25-34,Normal,Average,1.0
0.3170731707317073,0,0.23470522803114569,0.52,0.7435897435897436,0.6122448979591839,0.7083333333333335,0.8733333333333333,1358.0,3,0.3440000000000001,0.5454545454545455,0.6666666666666666,3,0.197228144989339,25-34,Normal,Fit,0.0
0.5365853658536586,1,0.739710789766407,0.2999999999999998,0.0512820512820511,0.8571428571428572,1.0,0.5466666666666666,1176.0,1,0.43999999999999995,0.9545454545454545,0.6666666666666666,2,0.7142857142857142,35-44,Obese,Fit,2.0
0.9512195121951221,0,0.2669632925472747,0.040000000000000036,0.2564102564102564,0.18367346938775508,0.08333333333333348,0.8200000000000001,1004.0,2,0.20799999999999996,0.5454545454545455,0.9999999999999999,3,0.4099147121535181,55-64,Overweight,Fit,2.0
0.48780487804878053,0,0.23804226918798654,0.08000000000000007,0.5897435897435903,0.22448979591836737,0.791666666666667,0.6466666666666667,963.0,1,0.824,0.5454545454545455,0.33333333333333337,2,0.36167377398720685,35-44,Overweight,Average,2.0
0.3658536585365854,0,0.005561735261401524,0.2599999999999998,0.5384615384615383,0.5510204081632653,0.666666666666667,0.38000000000000006,786.0,3,0.876,0.0,0.6666666666666666,2,0.07782515991471212,25-34,Underweight,Average,1.0
0.4146341463414634,1,0.33481646273637367,0.5800000000000001,0.6410256410256414,0.10204081632653095,0.541666666666667,0.38666666666666666,743.0,0,0.7200000000000001,0.36363636363636365,0.33333333333333337,2,0.2547974413646055,35-44,Normal,Average,1.0
0.5609756097560976,1,0.6017797552836484,0.2400000000000002,0.3076923076923075,0.38775510204081653,0.0,0.4199999999999999,777.0,0,0.5359999999999999,0.7272727272727274,0.6666666666666666,2,0.6273987206823026,35-44,Obese,Fit,1.0
0.6097560975609757,1,0.17241379310344818,0.6400000000000001,0.0,0.08163265306122458,0.666666666666667,0.38666666666666666,663.0,2,0.404,0.2272727272727273,0.33333333333333337,1,0.11833688699360345,35-44,Underweight,Fit,1.0
0.5853658536585367,0,0.1523915461624027,0.43999999999999995,0.5897435897435903,0.44897959183673475,1.0,0.5800000000000001,875.0,0,0.7919999999999999,0.045454545454545525,0.33333333333333337,1,0.15538379530916835,35-44,Underweight,Average,2.0
0.9756097560975612,0,0.29032258064516114,0.5,0.23076923076923084,0.16326530612244916,0.29166666666666696,0.08666666666666667,363.0,0,0.608,0.13636363636363635,0.0,1,0.24680170575692956,55-64,Normal,Average,1.0
0.6829268292682928,1,0.710789766407119,0.54,0.8717948717948723,0.5714285714285716,0.16666666666666696,0.4533333333333333,864.0,3,0.43599999999999994,0.6363636363636364,0.0,1,0.5554371002132195,45-54,Obese,Fit,2.0
0.34146341463414637,0,0.2413793103448275,0.16000000000000014,0.5897435897435903,0.30612244897959195,0.16666666666666696,0.9133333333333333,1262.0,1,0.264,0.5454545454545455,0.9999999999999999,3,0.33049040511727074,25-34,Normal,Fit,0.0
0.0,0,0.1368186874304782,0.48,0.6923076923076925,0.9183673469387754,0.3333333333333335,0.4666666666666666,990.0,0,0.7759999999999999,0.31818181818181823,0.0,1,0.13192963752665243,Under 25,Underweight,Average,2.0
0.5853658536585367,0,0.2169076751946607,0.48,0.8974358974358978,0.4285714285714288,0.08333333333333348,0.8533333333333333,1129.0,3,0.2559999999999999,0.5454545454545455,0.9999999999999999,3,0.19536247334754792,35-44,Normal,Fit,2.0
0.14634146341463422,0,0.3659621802002224,0.52,0.384615384615385,0.14285714285714324,0.75,0.23999999999999994,546.0,3,0.832,0.0,0.33333333333333337,1,0.29877398720682297,Under 25,Normal,Average,1.0
0.1951219512195122,0,0.4082313681868742,0.2599999999999998,1.0,0.38775510204081653,0.916666666666667,0.38666666666666666,751.0,2,0.624,0.09090909090909094,0.0,1,0.4410980810234541,25-34,Overweight,Average,1.0
0.5609756097560976,1,0.35706340378197987,0.6600000000000001,0.384615384615385,0.26530612244897966,0.3333333333333335,0.4199999999999999,744.0,3,0.45599999999999996,0.5909090909090909,0.33333333333333337,2,0.24546908315565036,35-44,Normal,Fit,1.0
0.0,0,0.164627363737486,0.3599999999999999,0.4102564102564106,0.7755102040816326,0.875,0.5133333333333334,1003.0,2,0.88,0.31818181818181823,0.6666666666666666,2,0.18923240938166314,Under 25,Normal,Average,2.0
0.17073170731707316,1,0.7230255839822024,0.7599999999999998,0.3589743589743595,0.7346938775510203,0.7083333333333335,0.56,1150.0,0,0.45599999999999996,0.36363636363636365,0.33333333333333337,2,0.4634861407249467,25-34,Overweight,Fit,2.0
0.5609756097560976,0,0.1668520578420467,0.10000000000000009,0.384615384615385,1.0,0.625,0.6333333333333333,1103.0,2,0.856,0.2272727272727273,0.6666666666666666,2,0.2817164179104477,35-44,Normal,Average,2.0
0.2439024390243903,1,0.46273637374860943,0.31999999999999984,0.3589743589743595,0.6734693877551021,0.0,0.39333333333333337,917.0,3,0.42000000000000004,0.9090909090909091,0.6666666666666666,2,0.460820895522388,25-34,Overweight,Fit,2.0
0.39024390243902446,0,0.3959955506117907,0.20000000000000018,0.8461538461538467,0.20408163265306145,0.04166666666666696,0.09333333333333332,416.0,1,0.7640000000000001,0.5454545454545455,0.0,1,0.4586886993603411,25-34,Overweight,Average,1.0
0.17073170731707316,1,0.4616240266963292,0.2200000000000002,0.2564102564102564,0.795918367346939,0.541666666666667,0.9533333333333334,1688.0,1,0.035999999999999976,0.9090909090909091,0.6666666666666666,3,0.5095948827292112,25-34,Obese,Lean,0.0
0.8292682926829269,0,0.2391546162402669,0.3799999999999999,0.0,0.6530612244897962,0.541666666666667,0.8666666666666667,1231.0,0,0.21999999999999997,0.5454545454545455,0.6666666666666666,3,0.24546908315565036,45-54,Normal,Fit,0.0
0.8292682926829269,1,0.3781979977753058,0.2599999999999998,0.3589743589743595,0.6122448979591839,0.0,0.5066666666666666,936.0,0,0.628,1.0,0.33333333333333337,2,0.41391257995735603,45-54,Overweight,Average,2.0
0.7804878048780488,0,0.18242491657397097,0.18000000000000016,0.6410256410256414,0.8775510204081636,1.0,0.5066666666666666,924.0,1,0.9719999999999999,0.5000000000000001,0.33333333333333337,1,0.26625799573560766,45-54,Normal,Average,2.0
0.09756097560975613,1,0.6963292547274749,0.6800000000000002,0.07692307692307754,0.6734693877551021,0.625,0.49999999999999994,1052.0,2,0.42000000000000004,0.5454545454545455,0.33333333333333337,2,0.47921108742004265,Under 25,Obese,Fit,2.0
1.0,0,0.1624026696329255,0.14000000000000012,0.10256410256410309,1.0,0.5833333333333335,0.05333333333333329,441.0,0,0.7679999999999999,0.36363636363636365,0.33333333333333337,1,0.26199360341151373,55-64,Normal,Average,1.0
0.9268292682926831,1,0.9899888765294771,0.56,0.8717948717948723,0.12244897959183687,0.5833333333333335,0.5266666666666666,805.0,3,0.684,0.5454545454545455,0.0,1,0.7566631130063965,55-64,Obese,Average,2.0
0.9756097560975612,1,0.7063403781979976,0.31999999999999984,0.3076923076923075,0.9795918367346941,0.4583333333333335,0.5533333333333335,1106.0,0,0.5840000000000001,0.7272727272727274,0.33333333333333337,1,0.6727078891257996,55-64,Obese,Fit,2.0
0.6585365853658538,0,0.21579532814238034,0.020000000000000018,0.23076923076923084,0.44897959183673475,0.625,0.4333333333333333,735.0,2,0.924,0.18181818181818177,0.6666666666666666,2,0.36593816631130066,45-54,Overweight,Average,1.0
0.14634146341463422,0,0.22358175750834253,0.5800000000000001,0.2564102564102564,0.9183673469387754,0.541666666666667,0.98,1625.0,0,0.236,0.5454545454545455,0.6666666666666666,3,0.17164179104477612,Under 25,Normal,Fit,0.0
0.1951219512195122,1,0.4193548387096774,0.2400000000000002,0.4358974358974361,0.12244897959183687,0.9583333333333335,0.4399999999999999,804.0,3,0.7840000000000001,0.6818181818181818,0.33333333333333337,2,0.460820895522388,25-34,Overweight,Average,2.0
0.17073170731707316,0,0.013348164627363712,0.2400000000000002,0.8461538461538467,0.48979591836734704,0.5833333333333335,0.6599999999999999,1073.0,3,0.7559999999999999,0.2727272727272728,0.6666666666666666,2,0.09008528784648184,25-34,Underweight,Average,2.0
0.26829268292682934,1,0.2068965517241379,0.2200000000000002,0.9743589743589745,0.04081632653061229,0.916666666666667,0.4666666666666666,805.0,3,0.5359999999999999,0.2272727272727273,0.33333333333333337,2,0.2742537313432835,25-34,Normal,Fit,2.0
0.8048780487804879,1,0.7708565072302558,0.56,0.5641025641025639,0.7551020408163267,0.5833333333333335,0.026666666666666672,420.0,2,0.7479999999999999,0.818181818181818,0.33333333333333337,1,0.5911513859275053,45-54,Obese,Average,1.0
0.7804878048780488,1,0.3292547274749721,0.9199999999999999,0.1538461538461542,0.38775510204081653,0.75,0.3133333333333333,667.0,2,0.624,0.2272727272727273,0.33333333333333337,1,0.15458422174840086,45-54,Underweight,Average,1.0
0.5365853658536586,0,0.18020022246941048,0.5800000000000001,0.9743589743589745,0.6734693877551021,0.29166666666666696,0.8600000000000001,1369.0,3,0.30400000000000005,0.5454545454545455,0.9999999999999999,3,0.1391257995735607,35-44,Underweight,Fit,0.0
0.5609756097560976,1,0.35261401557285865,0.9199999999999999,0.0512820512820511,0.9795918367346941,0.04166666666666696,0.006666666666666654,424.0,3,0.6920000000000001,0.4545454545454545,0.0,1,0.16897654584221744,35-44,Normal,Average,1.0
0.878048780487805,1,0.5116796440489432,0.8599999999999999,0.28205128205128194,0.8775510204081636,0.04166666666666696,0.8266666666666667,1404.0,2,0.11599999999999999,0.9090909090909091,0.9999999999999999,3,0.28704690831556495,45-54,Normal,Lean,0.0
0.8292682926829269,0,0.4382647385984427,0.18000000000000016,0.1538461538461542,0.8775510204081636,0.375,0.5933333333333333,1020.0,2,0.664,0.0,0.33333333333333337,2,0.5087953091684434,45-54,Obese,Average,2.0
0.9512195121951221,0,0.42714126807563957,0.2400000000000002,0.6410256410256414,0.5918367346938775,0.08333333333333348,0.34,677.0,2,0.868,0.2272727272727273,0.6666666666666666,2,0.4677505330490405,55-64,Overweight,Average,1.0
0.5121951219512195,0,0.17130144605116793,0.20000000000000018,0.8205128205128212,0.3265306122448983,0.916666666666667,0.6266666666666667,979.0,1,0.652,0.045454545454545525,0.33333333333333337,2,0.24840085287846475,35-44,Normal,Average,2.0
0.6341463414634148,0,0.2413793103448275,0.10000000000000009,0.9230769230769234,0.18367346938775508,0.666666666666667,0.6066666666666667,819.0,2,0.924,0.5000000000000001,0.6666666666666666,2,0.3560767590618336,35-44,Overweight,Average,2.0
0.8292682926829269,1,0.5061179087875416,0.6400000000000001,0.3589743589743595,0.6938775510204085,0.29166666666666696,0.8533333333333333,1357.0,3,0.19599999999999995,0.9090909090909091,0.6666666666666666,3,0.3595415778251599,45-54,Overweight,Lean,0.0
0.0,1,0.529477196885428,0.8599999999999999,0.02564102564102555,0.38775510204081653,0.916666666666667,0.8133333333333332,1315.0,1,0.07600000000000001,0.9090909090909091,0.6666666666666666,3,0.2985074626865671,Under 25,Normal,Lean,0.0
0.8292682926829269,1,0.471635150166852,0.43999999999999995,0.1538461538461542,0.34693877551020424,0.125,0.34,685.0,2,0.576,0.5454545454545455,0.6666666666666666,2,0.41391257995735603,45-54,Overweight,Fit,1.0
0.878048780487805,1,0.30033370411568405,0.3599999999999999,0.7948717948717947,0.8979591836734695,0.541666666666667,0.03333333333333338,446.0,3,0.42000000000000004,0.5909090909090909,0.33333333333333337,1,0.3043710021321961,45-54,Normal,Fit,1.0
